line_id,order_id,book_id,price
13971,10475,3571,18.72
13972,8813,5946,0.06
13973,5156,5,6.66
13974,7051,5290,14.16
13975,5138,10959,5.11
13976,8992,1887,3.57
13977,1637,7039,9.87
13978,2018,6672,6.56
13979,32,2099,5.45
13980,2416,4354,5.71
13981,4743,10071,17.08
13982,111,4687,8.67
13983,7107,3965,2.18
13984,1079,8612,3.94
13985,4717,7248,11.68
13986,995,9988,16.3
13987,9483,9332,10.39
13988,5504,7287,12.01
13989,4116,1209,17.38
13990,5122,1261,17.84
13991,10839,9479,11.69
13992,9081,11023,5.56
13993,5035,4200,4.23
13994,4152,7620,14.96
13995,9719,3038,13.78
13996,1512,324,9.38
13997,5293,9136,8.57
13998,521,5921,19.67
13999,1209,4597,7.76
14000,11260,5294,14.02
14001,1554,10780,3.31
14002,2365,7414,13.05
14003,6716,10807,3.51
14004,4280,10229,18.31
14005,5484,8147,19.6
14006,683,1387,18.83
14007,8761,10215,18.18
14008,4843,3857,1.03
14009,4955,8057,18.77
14010,135,4422,6.08
14011,8574,10375,19.57
14012,6881,744,13
14013,6983,1513,19.91
14014,2020,4545,7.15
14015,8490,1666,1.27
14016,71,10652,2.03
14017,10325,4987,11.1
14018,1010,2112,5.25
14019,7237,8535,2.98
14020,1019,4647,8.02
14021,8962,2062,4.78
14022,5575,9190,8.83
14023,4323,10365,19.38
14024,2381,4517,6.81
14025,8665,4325,5.08
14026,2235,3560,18.21
14027,4162,10714,2.5
14028,1790,3613,18.68
14029,6166,9857,14.79
14030,8527,6779,7.13
14031,8467,3602,18.57
14032,1400,6899,8.19
14033,1958,9828,14.52
14034,9594,4263,4.49
14035,5377,2592,9.47
14036,5068,9830,14.52
14037,10270,6186,1.76
14038,5566,4142,3.39
14039,2374,50,6.61
14040,2210,6622,5.67
14041,1104,7443,13.05
14042,7095,9333,10.04
14043,7084,6704,6.4
14044,6566,9383,10.47
14045,890,2270,6.53
14046,4939,9370,10.33
14047,2230,6765,6.9
14048,780,11088,5.75
14049,6553,7494,13.44
14050,7299,1753,1.83
14051,955,2159,5.45
14052,432,9534,11.73
14053,6380,3547,17.91
14054,961,633,11.71
14055,9089,1101,15.91
14056,10606,3231,15.04
14057,7178,6258,2.23
14058,6445,9584,12.12
14059,9451,9308,9.64
14060,4288,4349,5.04
14061,1640,2297,6.6
14062,9438,4309,4.67
14063,11279,7155,10.24
14064,4869,5791,17.97
14065,4764,6064,0.42
14066,1686,6557,4.85
14067,10496,485,10.22
14068,8713,5758,17.59
14069,579,8806,4.98
14070,4513,6515,4.38
14071,5485,960,14.43
14072,10426,9259,9.02
14073,7216,10987,4.55
14074,4981,7096,9.53
14075,4653,5184,12.34
14076,2478,2738,10.36
14077,4885,8936,6.05
14078,1432,5493,15.11
14079,9673,2351,6.86
14080,8857,11045,4.99
14081,10595,4308,4.44
14082,6615,2467,7.88
14083,4300,8969,6.3
14084,8409,10477,19.84
14085,9429,7554,13.57
14086,9550,1964,3.32
14087,37,5189,12.3
14088,2011,6519,4.23
14089,11314,1468,18.83
14090,109,3539,17.45
14091,1215,211,7.53
14092,8302,3926,0.92
14093,5033,2101,4.5
14094,4158,8544,2.41
14095,6957,2863,11.33
14096,10806,9864,14.26
14097,8919,1073,15.24
14098,8462,1801,1.78
14099,10931,383,9.02
14100,2334,8164,18.95
14101,7074,3855,0.22
14102,10952,1352,17.71
14103,7050,10402,19.05
14104,4518,8364,0.71
14105,10903,3192,14.2
14106,796,2758,10.29
14107,887,4987,10.33
14108,917,5317,13.28
14109,5231,3416,16.19
14110,5418,5135,11.63
14111,5223,2505,7.99
14112,137,10212,17.26
14113,9308,4066,2
14114,8766,3831,19.88
14115,8627,10664,1.27
14116,452,1463,18.56
14117,8379,8368,0.62
14118,4790,219,7.37
14119,1797,9125,7.4
14120,4315,368,8.69
14121,10512,7210,10.17
14122,8711,8844,4.86
14123,5479,3264,14.69
14124,4204,911,13.53
14125,10877,7278,10.75
14126,4636,9316,9.06
14127,6801,3065,12.87
14128,9222,5279,12.75
14129,6188,10403,18.8
14130,5441,9544,11.07
14131,8744,5629,15.88
14132,915,5136,11.45
14133,828,10244,17.33
14134,4240,4884,9.16
14135,7280,123,6.36
14136,4546,4949,9.73
14137,115,6173,0.73
14138,10373,4495,5.64
14139,2273,8116,18.18
14140,2158,9309,8.9
14141,4661,6275,1.61
14142,10239,6816,6.47
14143,10428,5548,15.06
14144,576,4299,3.83
14145,4597,1893,2.2
14146,6192,4713,7.53
14147,1975,5759,16.92
14148,10609,3434,16.02
14149,4657,2734,9.72
14150,8485,1145,15.41
14151,9471,6657,4.95
14152,9259,1665,0.09
14153,10401,9049,6.46
14154,5347,4515,5.7
14155,4596,10607,0.43
14156,219,1807,1.33
14157,1872,8227,19.03
14158,5103,7855,15.68
14159,7068,5487,14.38
14160,9036,3375,15.4
14161,1795,8111,17.95
14162,6865,7482,12.3
14163,259,6528,3.69
14164,216,10893,2.92
14165,7246,8007,16.97
14166,1084,10192,16.59
14167,10960,7747,14.61
14168,1573,2784,10
14169,1318,742,11.64
14170,9705,9353,9.04
14171,10327,8484,1.2
14172,5353,7220,9.82
14173,762,4925,9.19
14174,2130,8171,18.35
14175,8333,6094,19.67
14176,2110,8952,5.35
14177,7067,13,5.01
14178,9269,1615,19.41
14179,10321,10227,16.81
14180,5499,3129,12.99
14181,6855,7566,12.86
14182,1534,29,5.11
14183,10466,9538,10.56
14184,8239,9357,8.93
14185,2417,4542,5.65
14186,1722,3659,17.7
14187,11385,922,13.1
14188,10788,5021,9.93
14189,2216,275,7.24
14190,6649,7835,15.17
14191,1582,11062,4.17
14192,10544,10734,1.22
14193,2175,7524,12.36
14194,8354,2734,9.31
14195,8466,5002,9.67
14196,8904,10067,15.19
14197,9477,6803,5.81
14198,5205,3106,12.57
14199,6333,6492,2.99
14200,9000,305,7.38
14201,8236,6146,19.88
14202,5199,3586,16.87
14203,470,1263,15.98
14204,8214,780,11.63
14205,10311,4012,0.67
14206,1166,10084,15.24
14207,1466,4721,7.04
14208,4787,3404,15.2
14209,6184,4755,7.33
14210,9335,10019,14.65
14211,2271,6394,2.05
14212,10294,2766,9.43
14213,8650,7634,13.18
14214,5557,2095,3.39
14215,11017,6240,0.64
14216,10774,7335,10.47
14217,5374,826,11.96
14218,7041,10040,14.77
14219,7130,2960,11.13
14220,4948,2846,10.1
14221,10792,10110,15.38
14222,11393,1989,2.39
14223,1513,9825,12.82
14224,8920,9074,6.07
14225,6918,6233,0.52
14226,4674,520,9.18
14227,10362,6665,4.4
14228,7262,8277,18.89
14229,10279,1986,2.33
14230,824,8966,5.07
14231,4797,4188,2.1
14232,108,5366,12.68
14233,8526,5887,17.35
14234,9039,9352,8.48
14235,8198,6778,5.32
14236,9773,7557,12.31
14237,8931,1476,17.66
14238,2017,3605,16.78
14239,79,8990,5.16
14240,4747,10038,14.58
14241,9759,3292,13.94
14242,6254,2002,2.34
14243,4710,10376,17.61
14244,7303,7695,13.51
14245,4489,6764,5.12
14246,8556,8225,18.24
14247,1761,9540,10.05
14248,9632,1310,16.06
14249,1279,8654,2.05
14250,7148,3547,16.15
14251,311,6024,18.4
14252,4182,5871,17.02
14253,2077,993,13.17
14254,6187,2974,10.94
14255,7285,1568,18.3
14256,1041,2191,3.89
14257,1424,5698,15.39
14258,7090,6127,19.25
14259,234,10451,18.11
14260,2299,8898,4.15
14261,9531,1421,16.94
14262,4780,3921,19.41
14263,9228,10083,14.79
14264,5128,3284,13.67
14265,1248,9196,6.81
14266,8454,2544,7.01
14267,4992,7642,12.83
14268,6202,7259,9.39
14269,2366,4049,0.53
14270,1052,5025,9.29
14271,5100,1005,13.15
14272,2305,9269,7.42
14273,1227,82,4.83
14274,4361,1907,1.23
14275,6900,5315,11.86
14276,2489,10925,2.28
14277,6467,1064,13.64
14278,9405,8035,16.27
14279,10276,9252,7.21
14280,10458,9669,10.94
14281,138,3290,13.61
14282,7093,5970,17.68
14283,10849,7914,15.15
14284,8596,9100,5.79
14285,8980,2769,8.88
14286,6441,7149,8.24
14334,158,11025,19.08
14335,1400,10351,13.01
14336,708,9800,8.04
14337,4613,4217,17.86
14338,4716,6328,16.82
14339,7258,9731,7.4
14340,7109,6124,14.96
14341,1051,1347,12.02
14342,6221,4904,3.96
14343,8499,5393,8.36
14344,198,6368,17.12
14345,476,3007,6.91
14346,2192,8963,0.44
14347,6884,9985,9.61
14348,524,9215,2.69
14349,749,376,3.21
14350,1711,10598,15.08
14351,548,3506,11.33
14352,1776,5088,5.54
14353,10352,3852,14.42
14354,6455,10388,13.16
14355,9382,193,1.52
14356,5010,8231,13.77
14357,8670,1814,16.07
14358,1783,4946,4.22
14359,4238,9112,1.66
14360,1928,379,3.16
14361,10556,7894,10.7
14362,7201,10473,13.88
14363,4597,4671,1.73
14364,6504,2637,3.42
14365,6149,3162,8.14
14366,404,250,1.95
14367,1959,10389,13.08
14368,11041,7627,8.26
14369,4983,797,6.86
14370,8457,3216,8.59
14371,5132,9118,1.63
14372,564,6160,15.04
14373,9271,1996,17.61
14374,8585,2968,6.34
14375,4128,2149,18.98
14376,92,10742,16.21
14377,9443,2677,3.72
14378,1440,7990,11.46
14379,7269,6277,16.07
14380,2371,577,4.83
14381,9649,9047,0.95
14382,1811,8576,16.71
14383,9396,10756,16.31
14384,192,1795,15.75
14385,11342,5237,6.65
14386,2367,7621,8.06
14387,8531,5226,6.53
14388,6639,3244,8.71
14389,9276,10939,17.87
14390,11354,7286,5.03
14391,1644,5274,6.94
14392,4269,660,5.46
14393,296,8919,19.68
14394,2406,11109,19.34
14395,8412,227,1.53
14396,581,1980,17.29
14397,6727,7191,4.12
14398,10858,5831,11.89
14399,5559,10315,12.19
14400,4588,10830,16.8
14401,6745,4060,15.95
14402,4673,5115,5.43
14403,9297,6448,17.39
14404,577,9665,6.31
14405,6195,9591,5.64
14406,4285,11040,18.63
14407,761,3873,14.22
14408,4496,6835,0.84
14409,8283,343,2.48
14410,4377,7000,2.31
14411,11301,8838,18.83
14412,4911,417,3.14
14413,1553,8593,16.62
14414,9418,6783,0.34
14415,4197,3488,10.71
14416,8666,8699,17.55
14417,49,3849,13.94
14418,9463,6888,1.23
14419,8662,7295,4.89
14420,2482,5307,7.01
14421,7245,7148,3.56
14422,4914,6878,1.12
14423,6271,5505,8.78
14424,5515,6820,0.59
14425,8419,5159,5.65
14426,4807,2023,17.47
14427,641,3514,10.86
14428,5117,10066,9.75
14429,4106,10065,9.73
14430,8859,9064,0.74
14431,1934,4668,1.22
14432,1777,2573,2.38
14433,9245,5734,10.77
14434,133,6304,15.89
14435,6361,735,5.81
14436,10783,3778,13.16
14437,1930,7930,10.46
14438,1507,10135,10.28
14439,10418,6992,2.03
14440,6590,9028,0.32
14441,4130,9428,3.92
14442,6617,4536,19.94
14443,11357,10968,17.76
14444,4429,8363,14.31
14445,4332,5494,8.53
14446,676,126,0.28
14447,7298,509,3.71
14448,11265,6002,13.07
14449,609,6070,13.68
14450,4459,8028,11.27
14451,6461,7928,10.37
14452,4859,8268,13.43
14453,9658,2629,2.73
14454,10302,9387,3.47
14455,2121,7643,7.79
14456,5486,4941,3.51
14457,2265,4963,3.7
14458,10770,3410,9.71
14459,5469,4411,18.69
14460,10942,3193,7.75
14461,5417,5547,8.89
14462,4268,9739,6.53
14463,8224,6432,16.81
14464,4328,3435,9.86
14465,2056,7933,10.29
14466,5208,7080,2.62
14467,6634,4507,19.49
14468,8880,7254,4.17
14469,116,2473,1.19
14470,128,2765,3.8
14471,4473,7478,6.16
14472,6897,2116,17.96
14473,9082,1675,13.98
14474,275,9736,6.41
14475,394,2408,0.55
14476,6878,8290,13.41
14477,947,5659,9.77
14478,5583,93,19.73
14479,5504,590,4.19
14480,4906,8537,15.6
14481,9239,3099,6.71
14482,8972,2966,5.5
14483,2446,556,3.84
14484,8651,8111,11.74
14485,5314,6293,15.39
14486,7182,6139,14
14487,945,6647,18.55
14488,4233,7537,6.54
14489,5406,4495,19.2
14490,8766,1695,14.01
14491,11329,10394,12.18
14492,1174,8584,15.92
14493,7162,7598,7.04
14494,1862,2916,4.97
14495,1697,8383,14.09
14496,7192,7599,7.04
14497,6198,4506,19.22
14498,1546,9519,4.28
14499,9012,10196,10.35
14500,1239,4071,15.3
14501,4229,11109,18.53
14502,9439,2914,4.87
14503,2014,8084,11.34
14504,5112,8162,12.03
14505,6911,9303,2.28
14506,5589,8151,11.92
14507,10499,7422,5.37
14508,1642,9411,3.23
14509,9268,3387,9.07
14510,8769,10305,11.25
14511,9706,8199,12.32
14512,8703,9355,2.69
14513,6256,6850,0.19
14514,773,3232,7.66
14515,4990,4940,3.02
14516,7032,5215,5.48
14517,10431,64,19.18
14518,2301,8514,15.12
14519,4953,6557,17.52
14520,6255,4237,16.66
14521,8863,4547,19.44
14522,6495,4860,2.24
14523,9441,5871,11.31
14524,9804,6224,14.48
14525,803,5972,12.2
14526,4450,10315,11.22
14527,9538,3250,7.72
14528,10334,636,4.21
14529,4763,4852,2.1
14530,8443,10440,12.31
14531,240,3505,9.96
14532,11398,10682,14.46
14533,1519,5242,5.57
14534,8403,7076,2.05
14535,9769,6859,0.1
14536,12,7578,6.56
14537,7084,1767,14.29
14538,5529,8518,14.93
14539,4724,4907,2.48
14540,2060,497,2.83
14541,10861,5274,5.76
14542,4360,6443,16.26
14543,10382,6635,17.97
14544,6363,95,19.19
14545,10867,5202,5.08
14546,6162,7968,9.94
14547,448,3901,13.38
14548,715,9098,0.09
14549,4949,8599,15.61
14550,437,930,6.67
14551,7156,1694,13.53
14552,9039,1529,12.05
14553,6781,2348,19.4
14554,9686,9285,1.75
14555,9776,762,5.14
14556,6370,4099,15.12
14557,9536,390,1.77
14558,1885,9472,3.4
14559,4261,3077,5.92
14560,1209,10583,13.38
14561,2321,2484,0.58
14562,6266,8670,16.18
14563,2286,1821,14.6
14564,8225,10037,8.45
14565,10839,1591,12.5
14566,8376,7785,8.17
14567,10340,10269,10.48
14568,11274,591,3.49
14569,8194,7089,1.89
14570,5020,4907,2.28
14571,9432,6860,19.81
14572,1678,7761,7.9
14573,8203,10024,8.22
14574,1269,6050,12.5
14575,1142,6663,18
14576,5136,10216,9.92
14577,7142,2423,19.88
14578,9070,5487,7.41
14579,8315,10190,9.67
14580,8288,4536,18.85
14581,9550,5962,11.66
14582,213,9017,19.13
14583,9318,5922,11.3
14584,8437,4453,18.09
14585,532,4123,15.12
14586,7217,7819,8.32
14587,8892,10068,8.53
14588,5387,9634,4.62
14589,6341,2325,18.92
14590,9792,5311,5.76
14591,5053,540,2.88
14592,11011,5646,8.77
14593,8430,10119,8.95
14594,6456,1954,15.57
14595,9633,419,1.75
14596,9726,1333,9.97
14597,9431,4704,0.27
14598,7220,4587,19.21
14599,4366,1340,10.02
14600,5567,7044,1.27
14601,8353,9379,2.26
14602,2358,7110,1.85
14603,9802,6806,19.1
14604,5104,7223,2.84
14605,363,4902,1.98
14606,5116,1286,9.47
14607,7296,3232,6.96
14608,965,5897,10.9
14609,4485,3604,10.3
14610,8623,4560,18.87
14611,4909,7332,3.79
14612,9376,9318,1.64
14613,4653,5238,4.96
14614,8938,5376,6.2
14615,1251,9332,1.75
14616,5468,2997,4.81
14617,677,1506,11.41
14618,9794,8159,11.19
14619,2253,4310,16.59
14620,9371,3042,5.19
14621,8562,6624,17.38
14622,4249,6518,16.42
14623,10256,834,5.34
14624,1905,11112,17.71
14625,1757,10121,8.8
14626,8522,10465,11.88
14627,2288,5128,3.9
14628,7112,7237,2.84
14629,4131,6010,11.82
14630,8712,4814,1.04
14631,986,8370,13
14632,883,2250,17.98
14633,9644,2883,3.67
14634,7310,9646,4.46
14635,2133,10933,16.02
14636,171,9060,19.18
14637,10753,2337,18.75
14638,1492,5445,6.69
14639,8647,131,18.92
14640,8978,5985,11.52
14641,10952,10766,14.5
14642,918,4598,19.05
14643,4292,5762,9.5
14644,259,6313,14.45
14645,10496,10747,14.29
14646,6974,2406,19.31
14647,5433,1148,7.99
14648,1871,7253,2.82
14649,366,5099,3.43
14650,6658,4075,14.23
14651,2099,2583,0.81
14652,10884,11110,17.45
14653,10482,9433,2.36
14654,10452,5833,9.99
14655,8690,3413,8.24
14656,4979,7280,2.97
14657,120,9090,19.2
14658,615,2329,18.43
14659,4887,5831,9.88
14660,10590,2999,4.41
14661,9689,6445,15.38
14662,5429,6020,11.55
14663,1304,11077,16.98
14664,7098,5918,10.61
14665,2485,3711,10.76
14666,4498,10217,9.24
14667,8804,1036,6.72
14668,829,4810,0.64
14669,7293,9480,2.6
14670,6394,285,19.96
14671,9513,5308,5.11
14672,2419,9098,19.15
14673,9510,3871,12.16
14674,391,3892,12.34
14675,9083,1374,9.69
14676,1113,7203,2.08
14677,2399,7157,1.66
14678,6469,8762,16.08
14679,6182,2699,1.59
14680,4868,827,4.74
14681,623,4739,19.89
14682,4969,9422,1.97
14683,157,9952,6.73
14684,904,8380,12.6
14685,4893,6249,13.44
14686,5048,9477,2.44
14687,236,8737,15.77
14688,6599,9242,0.29
14689,2114,3117,5.23
14690,1438,5755,8.94
14691,5297,8320,11.98
14692,9241,2162,16.63
14693,9789,1458,10.3
14694,1182,10972,15.81
14695,993,222,19.19
14696,4380,234,19.28
14697,10993,9795,5.22
14698,10568,8985,17.92
14699,8544,8832,16.55
14700,2374,5236,4.22
14701,1935,588,2.44
14702,804,2089,15.89
14703,345,5475,6.32
14704,8750,2242,17.25
14705,9488,7883,7.94
14706,1046,5875,9.89
14707,9027,8322,11.86
14708,9548,10900,15.03
14709,1705,5143,3.29
14710,8365,7679,6.07
14711,9703,3092,4.84
14712,7317,744,3.74
14713,939,4619,18.57
14714,1965,33,17.34
14715,372,2459,19.14
14716,8969,3211,5.88
14717,9394,4620,18.54
14718,5577,446,1.02
14719,869,3390,7.48
14720,7311,649,2.85
14721,1770,4964,1.62
14722,353,6722,17.42
14723,9221,3990,12.87
14724,8658,3628,9.6
14725,4580,10671,12.9
14726,1318,2275,17.43
14727,11295,3274,6.41
14728,1075,132,18.16
14729,218,10596,12.21
14730,9336,5674,7.97
14731,4147,7053,0.36
14732,10289,5492,6.33
14733,4355,8730,15.42
14734,9529,10935,15.24
14735,1875,2276,17.41
14736,9249,780,3.96
14737,9602,4659,18.82
14738,9668,6181,12.5
14739,2306,9392,1.36
14740,6705,9908,5.99
14741,5444,1829,13.37
14742,2232,5741,8.53
14743,603,9427,1.66
14744,4192,3754,10.66
14745,4959,4547,17.79
14746,10539,6835,18.35
14747,7111,3418,7.63
14748,1448,3709,10.25
14749,8336,4175,14.43
14750,1594,2024,15.1
14751,2372,5939,10.28
14752,1804,5676,7.9
14753,392,6836,18.32
14754,5017,3779,10.83
14755,202,10205,8.57
14756,399,2735,1.42
14757,895,9009,17.81
14758,4344,1839,13.35
14759,1254,1273,8.24
14760,10560,1222,7.77
14761,8191,10258,8.98
14762,9605,807,4.03
14763,6289,9710,4.05
14764,1050,5468,5.9
14765,4530,6892,18.7
14766,6263,7657,5.56
14767,8870,362,19.99
14768,4256,9215,19.56
14769,1490,8952,17.18
14770,8494,3904,11.8
14771,4826,6247,12.85
14772,9492,2985,3.52
14773,6947,6077,11.31
14774,6895,2303,17.38
14775,8965,6698,16.87
14776,1486,5626,7.23
14777,7003,6910,18.77
14778,8552,7617,5.13
14779,6817,6572,15.73
14780,8398,892,4.67
14781,7299,589,1.96
14782,6489,11025,15.76
14783,952,4583,17.85
14784,6213,6737,17.21
14785,5049,10149,7.87
14786,10381,4484,16.95
14787,4821,9919,5.76
14788,1998,6711,16.93
14789,11387,9885,5.45
14790,6210,8241,10.65
14791,5140,7213,1.41
14792,2134,9812,4.77
14793,2063,1606,10.99
14794,5028,4199,14.29
14795,7099,7743,6.13
14796,11428,8202,10.26
14797,1373,8236,10.56
14798,4654,2932,2.89
14799,267,1148,6.85
14800,5175,9354,0.59
14801,4116,262,18.87
14802,10569,6698,16.71
14803,5251,8259,10.74
14804,4961,5339,4.48
14805,11264,5336,4.44
14806,1145,824,3.87
14807,6565,5548,6.32
14808,563,5567,6.49
14809,1329,2845,2.01
14810,10847,459,0.55
14811,8468,3847,10.99
14812,6386,1144,6.69
14813,10902,8064,8.88
14814,1655,5176,2.92
14815,7288,9514,1.87
14816,2487,10696,12.47
14817,996,2791,1.42
14818,9586,2948,2.83
14819,1790,9437,1.15
14820,9217,5898,9.34
14821,8903,8068,8.81
14822,665,5680,7.35
14823,8968,7357,2.42
14824,6688,4920,0.51
14825,5376,6291,12.83
14826,150,1831,12.74
14827,8259,8143,9.46
14828,9332,2805,1.48
14829,1289,1676,11.33
14830,2352,8912,16.36
14831,911,6280,12.69
14832,8958,10796,13.27
14833,4694,6212,12.07
14834,7117,3881,11.11
14835,11261,5459,5.29
14836,11291,10934,14.5
14837,5224,3083,3.92
14838,6997,5675,7.2
14839,9438,5007,1.18
14840,5277,2200,15.93
14841,807,9035,17.36
14842,8297,2284,16.66
14843,5003,5017,1.22
14844,10937,3369,6.4
14845,727,7494,3.47
14846,59,2483,18.41
14847,6738,10510,10.56
14848,365,10587,11.23
14849,5178,10240,8.11
14850,1164,10008,6.02
14851,1841,10528,10.69
14852,7151,4375,15.38
14853,10629,5679,7.09
14854,8338,7512,3.57
14855,4813,4092,12.81
14856,2496,1369,8.32
14857,7237,2776,0.97
14858,8784,930,4.37
14859,1281,6807,17.18
14860,1652,8334,10.9
14861,6917,6302,12.63
14862,8901,6724,16.41
14863,9232,6549,14.84
14864,9801,4575,17.07
14865,1170,5334,3.89
14866,2441,62,16.5
14867,2158,9812,4.13
14868,2163,6924,18.17
14869,1771,1061,5.46
14870,6893,10472,10.05
14871,5270,3386,6.35
14872,8793,5031,1.13
14873,1700,9752,3.54
14874,5196,470,0.09
14875,6231,3691,9.02
14876,1719,7543,3.64
14877,5166,10200,7.52
14878,2260,6343,12.85
14879,10272,8352,10.9
14880,5558,3253,5.05
14881,5286,8095,8.56
14882,6970,10864,13.44
14883,1370,8025,7.92
14884,4584,790,2.89
14885,5472,388,19.28
14886,6143,2746,0.47
14887,1047,5776,7.7
14888,6995,7817,6.03
14889,6288,9666,2.64
14890,7055,4742,18.37
14891,1362,161,17.19
14892,8617,749,2.47
14893,9292,6751,16.42
14894,2147,11028,14.85
14895,8944,7997,7.6
14896,767,334,18.72
14897,6994,9135,17.81
14898,6459,5047,1.05
14899,8898,7871,6.43
14900,10243,7917,6.84
14901,4387,8236,9.7
14902,24,6700,15.88
14903,8352,5599,5.98
14904,8646,2489,18.03
14905,379,1751,11.39
14906,5147,10301,8.23
14907,9334,7071,19.14
14908,4796,2173,15.11
14909,7130,8461,11.62
14910,232,10095,6.31
14911,2365,985,4.41
14912,1167,1829,12
14913,11316,2330,16.5
14914,1143,4669,17.51
14915,488,4198,13.27
14916,2022,14,15.66
14917,7143,2937,1.93
14918,9256,3523,7.17
14919,6583,6033,9.72
14920,6218,1534,9.28
14921,9493,9441,0.33
14922,8210,8629,13.02
14923,5554,9094,17.19
14924,4858,8169,8.87
14925,10943,2434,17.3
14926,8860,6367,12.64
14927,1895,8811,14.59
14928,9713,7855,5.99
14929,6844,10520,9.93
14930,1451,8028,7.5
14931,10312,9884,4.16
14932,10344,6410,12.94
14933,1392,7085,19
14934,194,10206,7.05
14935,4376,93,16.14
14936,94,3820,9.62
14937,782,7648,4.02
14938,2337,1678,10.36
14939,9777,6932,17.58
14940,10941,2483,17.59
14941,7110,5681,6.33
14942,9697,5497,4.67
14943,2074,1356,7.41
14944,1772,6437,13.08
14945,4511,2891,1.21
14946,6157,5172,1.7
14947,6588,10172,6.64
14948,10296,6588,14.43
14949,10618,2737,19.81
14950,1657,10416,8.81
14951,88,9149,17.42
14952,6398,5116,1.17
14953,1379,9645,1.87
14954,5274,10850,12.7
14955,9008,5846,7.7
14956,1901,7062,18.63
14957,4508,1957,12.74
14958,10873,2646,18.92
14959,8813,4109,12.01
14960,7066,1842,11.62
14961,9573,4888,18.99
14962,4225,4676,17.09
14963,8387,413,18.77
14964,8621,2271,15.46
14965,1090,411,18.74
14966,6812,5185,1.64
14967,8776,10947,13.42
14968,751,8173,8.48
14969,4495,7915,6.16
14970,1119,7019,18.11
14971,8420,1139,5.25
14972,10897,9051,16.36
14973,8957,6933,17.32
14974,5114,2990,1.86
14975,5266,1209,5.86
14976,1443,9292,18.5
14977,8612,5235,2.03
14978,11427,3193,3.67
14979,8541,5791,7.01
14980,313,624,0.56
14981,6349,10073,5.48
14982,10415,8505,11.39
14983,81,7667,3.85
14984,11390,10062,5.35
14985,2440,6747,15.55
14986,1620,8165,8.29
14987,4415,1071,4.52
14988,10951,3700,8.14
14989,4790,329,17.84
14990,4267,3693,8.05
14991,1398,1223,5.85
14992,692,8952,15.3
14993,1813,10013,4.84
14994,355,8859,14.46
14995,170,6937,17.18
14996,167,7540,2.6
14997,2033,6035,9.06
14998,9685,6739,15.38
14999,10288,3802,8.98
15000,4663,11016,13.82
15001,1455,738,1.43
15002,8960,541,19.66
15003,8883,8148,8.03
15004,1634,2163,14.23
15005,8610,676,0.86
15006,6766,7021,17.89
15007,5424,9719,2.14
15008,8411,8757,13.48
15009,9579,8858,14.38
15010,4792,9478,19.95
15011,10616,2083,13.47
15012,893,3249,3.95
15013,5219,6634,14.37
15014,9733,7302,0.37
15015,2186,5011,19.76
15016,4475,3367,4.99
15017,2436,5909,7.83
15018,5283,8969,15.32
15019,5045,5409,3.32
15020,40,2777,19.66
15021,1005,6446,12.63
15022,1816,9945,4.07
15023,10924,5278,2.13
15024,9225,10150,5.91
15025,8270,9306,18.32
15026,4736,2381,16.07
15027,11352,9655,1.45
15028,445,1457,7.75
15029,5165,9816,2.86
15030,2040,10764,11.38
15031,1854,7992,6.46
15032,2297,3696,7.84
15033,968,2272,15.03
15034,9436,6820,15.9
15035,2045,327,17.54
15036,1984,3975,10.32
15037,11284,4561,15.59
15038,10587,6274,10.97
15039,10306,7973,6.23
15040,4282,8731,13.04
15041,870,5001,19.51
15042,5073,182,16.19
15043,8464,5711,5.89
15044,1190,2054,13
15045,11323,2067,13.12
15046,9072,15,14.67
15047,2272,4490,14.89
15048,4182,2490,16.89
15049,2191,3730,8.03
15050,6310,3635,7.18
15051,1306,2927,0.81
15052,11040,10966,13.05
15053,4211,4886,18.41
15054,299,3634,7.14
15055,7025,4383,13.86
15056,8773,9375,18.72
15057,4200,9573,0.48
15058,11332,8988,15.21
15059,6819,4461,14.53
15060,2105,5688,5.55
15061,6155,8000,6.31
15062,264,3120,2.43
15063,11271,8490,10.68
15064,6431,3849,8.96
15065,10815,6326,11.21
15066,8680,5797,6.45
15067,10386,2097,13.19
15068,5496,4925,18.6
15069,8359,2382,15.75
15070,6393,2255,14.61
15071,10959,3149,2.62
15072,2210,5588,4.54
15073,6287,4882,18.19
15074,7085,3695,7.5
15075,1215,6468,12.43
15076,4776,10788,11.26
15077,459,4445,14.24
15078,1152,955,2.86
15079,9635,1931,11.62
15080,8809,2215,14.17
15081,288,1922,11.54
15082,197,221,16.25
15083,6860,8813,13.47
15084,8364,5216,1.1
15085,1969,1375,6.57
15086,2008,7264,19.49
15087,8736,7297,19.78
15088,5119,3912,9.35
15089,5362,5983,7.94
15090,6384,2896,0.18
15091,5531,6003,8.11
15092,656,6792,15.2
15093,1927,7316,19.91
15094,2216,7531,1.84
15095,11325,8963,14.71
15096,4732,7538,1.89
15097,5552,3768,8
15098,4913,132,15.31
15099,4927,741,0.78
15100,5121,8925,14.33
15101,2248,9800,2.19
15102,4814,6359,11.24
15103,5123,7906,5.12
15104,10565,9947,3.46
15105,9224,6665,13.96
15106,10602,2967,0.72
15107,1540,4462,14.14
15108,1903,7637,2.67
15109,1466,3665,6.97
15110,6449,708,0.39
15111,565,2690,18.2
15112,5405,10029,4.15
